Address,Total Tokens,Total Return,Good Trades,Bad Trades,Winning%,Unrealized Profits
0x555187752ef6d73758862b5d364aab362c996d0e,6,30590.1079,1,0,0,-0.864079042
0xe5125a41470e67db481e536c0f2bfd70646da6a8,14,-94.47318772,0,6,0,5.656477865
0x4c1147725bac8c98c0ee45ea09d650ae34f5165e,0,0,0,0,0,0
0x8d37a11a65b4f2c541af1312bc44f74a078160c7,0,0,0,0,0,0
0x5d236c6de0417c2cfbdfb66de2e26e5a82331094,6,0,0,0,0,-1168.304572
0x9d6c133b388c1fc9756ffa38c18e8e770e44dd93,13,12107.43253,2,1,0.666666667,0
0xef7bba688f423009a6e04117317af34bf7559f47,0,0,0,0,0,0
0x61bf3334fb3a64d1da537eda1aa535fa50503f0a,17,0,0,0,0,-66.46786043
0xab339ae6eab3c3cf4f5885e56f7b49391a01dda6,0,0,0,0,0,0
0x07a90947c139a13878b863a628ee45a0432d0f60,2,0,0,0,0,-19.06968757
0x4d2eb1b7c4b2814d04967263d7c5b21864e9fe08,9,0,0,0,0,-112742.9068
0x82f939af1987139051cebdd51d7c8069ae14c0c4,10,-26.95710894,0,1,0,-0.853261369
0x88923378021bea85f9b09ce571a309e12c7d2262,36,-145.2410563,6,14,0.3,-255.1674792
0x95861c41e7767dc737bca90b175ad51e5f7b9ada,200,566726.0042,30,17,0.638297872,11768.2073
0x5905096f0926dccdf68361f6ce40b21b3433d437,0,0,0,0,0,0
0x5b049c3bef543a181a720dcc6febc9afdab5d377,17,2441.703199,3,2,0.6,-377.0976619
0xae4fbee0e16f185f6bbfa7da9790ac45be7ece34,6,0,0,0,0,-708229.7866
0x1b14f5576b37710800ddf2443b1c999f23f2353f,0,0,0,0,0,0
0x4bdb3562156ea36e0f0789c00dd6372c1c4afd47,0,0,0,0,0,0
0xbcb5dc467d09d518a0eba0bd968a3ecfb37768c8,2,0,0,0,0,-2003.635423
0xe7fa51643dae5235307b619fdac1f94b9b84f4aa,3,0,0,0,0,-275415.5559
0x4c8cfe078a5b989cea4b330197246ced82764c63,0,0,0,0,0,0
0x5c5abb7047b27c70abec5a840f3d0c4c7759ce8f,24,12736.77752,5,6,0.454545455,-75635.8912
0x64abc5b10c77d93be5038e7b4965d2f0d8279127,39,-6361.297396,5,12,0.294117647,-37501.31988
0x4b8a930e59b5151bcf5447df6dfac704f5841272,0,0,0,0,0,0
0x2ccb1cb25695af8f4ff38352c2696a0af8297d01,3,0,0,0,0,-45723.64607
0x982083f8f2a15fd588685f6f0e7372c3642f3936,0,0,0,0,0,0
0xd7925984736824b4aecf8301c9aee211cd976494,24,311.9321202,2,3,0.4,-3622.132522
0x187d6e8741af35c45198ebec83905eb23e742b15,0,0,0,0,0,0
0xdefbb4e3ac96da6aaade47621ac5cb7dbb94af79,2,0,0,0,0,313.144232
0x65b4f70084d86590c52d93cc9080e4f4d92ea61a,1,0,0,0,0,-665.2598472
0x176ed68af6ca10dcf41d1106aeee02d6a61c8e86,0,0,0,0,0,0
0x228f9fd74f35080771a9e858f9575451d3ccf7ed,23,483.4729111,5,3,0.625,15.82253394
0xd9cfab54f1234aeea22b2818ab919866a2809c1c,34,4302.888171,1,6,0.142857143,-53127.39099
0x235e14f5cde92a098d9b38a3f3ac07e7058cd40c,47,84837.79906,13,7,0.65,0
0xd1299a8c305823eeb6eba54409c22a19361b893c,0,0,0,0,0,0
0xc665a60f22dda926b920deb8ffac0ef9d8a17460,1,0,0,0,0,-243.0555442
0xf6b6f07862a02c85628b3a9688beae07fea9c863,0,0,0,0,0,0
0xf0290440a16ec5dbbc37d5cd7edc0b16e78a788c,0,0,0,0,0,0
0x8577b84527ced5d2d9f299dc6027a9e049c17d6c,0,0,0,0,0,0
0x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,0,0,0,0,0,0
0x0b4ae84e396aee628c562449bc6d49968c1e1aef,0,0,0,0,0,0
0x1ee10aeaebc6336b813daf9067248fa90de2b589,9,-1008.794119,0,2,0,-28094.88386
0xadf71973ed86704d06edce48c3ceab738d3604f8,4,-1889.679666,1,1,0.5,0
0x324e0b53cefa84cf970833939249880f814557c6,23,3043.494277,2,0,0,1618.283401
0x342522ae61de25d48c66807a2cecac4681be3d33,0,0,0,0,0,0
0xced29ba48490c51e4348e654c313ac97762beccc,20,-15.05768739,0,2,0,-873.4940282
0x1490fd3e981af46c7fa1d3853efa4f0d5f54e453,0,0,0,0,0,0
0x9264ef74e0a2d76a8aba10bb2db507814921cc6e,0,0,0,0,0,0
0x8d03b8d7f0c7b452191abb05ce2bce01f28185f2,0,0,0,0,0,0
0x6d9023a7bc45f638f86bcfedbe7a47904e7d05a3,0,0,0,0,0,0
0x56d6f5cd1d83cc76305e626a3c724b0bf5cb3f7d,1,0,0,0,0,-38735.19678
0x25125e438b7ae0f9ae8511d83abb0f4574217c7a,7,0,0,0,0,-11140.10337
0xbac0283a0950874e1421af22d0040376342166c3,0,0,0,0,0,0
0xf96da4775776ea43c42795b116c7a6eccd6e71b5,11,0,0,0,0,-197936.2665
0x80727ca0e64c4c7c6007fd88f87439a2c5eab83c,8,-2.595379618,0,1,0,-3801.099682
0x98707bb9d75a98e1ee05446e7acaf864f5a09fdf,0,0,0,0,0,0
0xa7d7ac8fe7e8693b5599c69cc7d4f6226677845b,6,68.94611939,1,0,0,-492.4974497
0xef984be913c22645bdd7dc1388b3d2b9c5744092,22,3.671492818,1,0,0,426.7138488
0x888772bc398251f9356304999f392cd6c7c43e57,3,0,0,0,0,-234.0706813
0xc26b35339a61f791b74d0b93706b21e2eeffbb63,0,0,0,0,0,0
0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,206,0,0,0,0,-500457.5993
0x38daea6f17e4308b0da9647db9ca6d84a3a7e195,57,-12121.89265,8,3,0.727272727,-9926.497484
0xa2756e624a83f9db10e45dd9f657bdb2b41bc412,0,0,0,0,0,0
0x133255db23f6b03c15e8a4ad37c8cc51d41070e8,0,0,0,0,0,0
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,17,-4.266191348,0,1,0,-8030.526214
0x6ceca7911c1a4dd84451716b698995324609ad48,6,394.8010809,1,0,0,7.912996629
0xb394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,11,-2593.097338,1,1,0.5,-932.3470849
0xd27fc8aee201ec6a35f3ae32c457d04c44965158,14,0,0,0,0,-1.826464837
0xd0d628acf9e985c94a4542cae88e0af7b2378c81,30,61.64451199,2,0,0,1013.031047
0x5c391b2edc2174bea333a508c48d8efc116d474d,12,0,0,0,0,-12316.6537
0x46857da22dc122d0bb389a5c833e36852e376776,0,0,0,0,0,0
0x7374bb48a5fdc16c9b216f3fcc60b105c73d1806,14,0,0,0,0,35.17314852
0xb75d98e80b1bd7b03c02fde0592ae0a7fe21c006,0,0,0,0,0,0
0xce95e48bb08346798b56dfdebecb5dad5cc8b273,1,0,0,0,0,-3.297824035
0xc3ebcef8a57c0b076dde27a51a78023ab7e1bb18,0,0,0,0,0,0
0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46,12,-13.90570027,1,1,0.5,38.8402273
0x6f865b004a65eb7a806057280c79a82ea7a98798,0,0,0,0,0,0
0x3b2534b8ea1f9a8bf9d9915b91bae673d161f2a5,3,-6.074357185,0,1,0,-47.67551174
0xfdc6a17917115498a3ed417d4a89224685f26ea3,0,0,0,0,0,0
0xe09815159ba25902a341af4e7d47bfef1e8c836a,0,0,0,0,0,0
0xe8ac0cf3a9cea74e7653a863499e8e661440be13,0,0,0,0,0,0
0x713a24fa5a811cdc1e9be72e670e8d3a6a9b89af,7,-4.369195805,0,1,0,0
0xc8d46eb7881975f9ae15216feeba2ff58e55803c,122,-2679.375561,22,21,0.511627907,-36007.83828
0xd7c318e9f9129239f6ba4e10994137113dcf6244,3,0,0,0,0,244.9459496
0x59e1cdf908933ce0f3296b64e726160af1b63320,11,1024.66674,4,0,0,-22398.9543
0x08afaf7d7979f3971f50597371308c461c818a5f,0,0,0,0,0,0
0x485f5df0654c8405d6124821e95f093adec1b16b,8,0,0,0,0,-5029.856877
0x12429f1842c56e2116f93cbd6cf09418e49abcd7,3,0,0,0,0,14.53275483
0xbe319a2ea7edb07e2ef25c2914dcc96c493ea22e,0,0,0,0,0,0
0x9e51be7071f086d3a1fd5dc0016177473619b237,23,0,0,0,0,-62209.68317
0xf04baef882f60f48a67c4da41916aa3531b6b174,4,0,0,0,0,-22777.90897
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,19,-11222.40642,2,2,0.5,-255079.5948
0x764276435092a9a22252fe98ee5c00160b423ab4,0,0,0,0,0,0
0x7399b0f778ab2387d934884878ca03ec13072f2c,4,0,0,0,0,-8.761682892
0xb9ccfc18b941a2cc51a956aa6c83360eb9d58de7,3,0,0,0,0,-45.92096031
0x89d5ac566d4d0bf14dad8b0531dd4b3de47f9424,0,0,0,0,0,0
0x40e14e68a8950affd28c191cd97edc004f798dbd,0,0,0,0,0,0
0x2079c29be9c8095042edb95f293b5b510203d6ce,3,0,0,0,0,413.912618
0x9fe9e92012e97f6f0c884fee5436d4f07b505517,34,2611.632791,6,0,0,11869.85967
0xcf63e0a5408e9822a42635f25973cda892fb5c8a,0,0,0,0,0,0
0x4c0c29539c463af348f8cba8c02d644a8d68c320,1,0,0,0,0,-16.86347674
0xf30026fe8a2c0d01b70b1949ceaf2e09efd8b4a5,3,0,0,0,0,-137.3291606
0xcde850e02a5d1ebedb5e1d2b177af8770354fdb7,18,-994.7599719,1,6,0.142857143,-279.9128413
0x83b4f74296738d8c2e15bd7c1f4a19df122354f5,0,0,0,0,0,0
0x280bf69d522bbcfb3aeb138c59d85a16e449057c,4,0,0,0,0,21.1544428
0xfe05ee50bd3646f27cd5c6957bfd561b8335b0e8,0,0,0,0,0,0
0x803b66997aa50c08480c305c7d4fda49310dc4e8,0,0,0,0,0,0
0x549afb2f9cdb90fdef7861b65c2bcf80aabbf765,1,0,0,0,0,-194.9657775
0x73a6a002b9538f636fbfe6bfb8b7440b8b3a510e,8,0,0,0,0,-64250.29409
0x400cbcf4b2a30aac711fc5a882fcaf485cce6f04,5,210.9913891,2,0,0,-172.6551386
0x8c75d3585a21c21bb62cc255836d6531bd948f1a,71,82094.90481,12,17,0.413793103,-295471.3346
0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,3,0,0,0,0,2390.168375
0xc85ae8b98a2325e3a7a209a577c15eb9cd583701,2,0,0,0,0,-2.637790749
0x3c53922d2e98e086be38ff2b14b2f3bd043c98d2,2,0,0,0,0,-30.37019757
0x04e9f2dbd715c439d80a9b6e0b5b1f0d570e395f,9,66.32627087,6,2,0.75,151.8978419
0x3706f5754d41efaed8e70d49826f035fa1b0c328,12,-1.684294007,0,1,0,-146517.6817
0xbdd95abe8a7694ccd77143376b0fbea183e6a740,15,-1379.556496,0,2,0,-0.119517119
0xb618aacb9dcdc21ca69d310a6fc04674d293a193,16,-148.154288,0,3,0,46.5524624
0x84ecd8bae0fff81b722a24d4e00b010bd02691d4,9,0,0,0,0,8415.237265
0xfcb08c31a0b71e2e8eca7a011271e63e7f829677,0,0,0,0,0,0
0xebc0ead19bb59cedf1565ff6e1a1f1b4751586a7,8,52.47556284,1,0,0,-2140.243952
0x4bb4c1b0745ef7b4642feeccd0740dec417ca0a0,33,793.4555264,2,1,0.666666667,-182189.0006
0x1ec2c4e7fff656f76c5a4992bd5efa7e7ff1a460,0,0,0,0,0,0
0xd832dc1b9f66f3ef378a9c21bbeffaae9469be2d,0,0,0,0,0,0
0xbc65a184a8967880eed8900ca878c7dc49d2880b,3,0,0,0,0,7013.852547
0xfeaff63e94268c2dd6170794bc7ddd5007910cbd,0,0,0,0,0,0
0x9993dbc13e541bdcb3bc85d3f33f96d8faadad4c,17,-27.5127007,3,2,0.6,-58.02108076
0x41c389c0a86ad99323f123733de6c106c4c28402,0,0,0,0,0,0
0x9d8ce97404e470691f663c0bb489efd1694006ba,11,-5377.032792,2,3,0.4,-10.71327349
0xffe6212baf6c88850dcd6511cd32be11c50d3a61,0,0,0,0,0,0
0xf7d900438f338ad713094d0432a0c23a7686ae4e,5,0,0,0,0,-1119.987804
0x88e6c88d262b7c6d90a29ff11862e4003f1a2e46,1,0,0,0,0,-47.70734551
0xfd22004806a6846ea67ad883356be810f0428793,2,0,0,0,0,124.9182223
0xb0161d9457f9e4ebee1bf700daa0001126158c68,2,16.81353103,1,0,0,0
0x575e7770d5e5b2cd1ad12a8beeae6382784ab156,2,-61.79834835,0,1,0,0
0xd0b859776667bfea916abad65ab6128b0f9156bf,15,88.84835639,3,0,0,-294.1750189
0x981e7512e87d2f7228d3f03b65950eb6a1b21bac,3,0,0,0,0,-24168.9714
0xf981b1da85d5db8210cff484e364881e2d5cfb5a,0,0,0,0,0,0
0x0cac9c3d7196f5bbd76fadcd771fb69b772c0f9d,75,1208.130495,19,3,0.863636364,-16988.13009
0x06488c021b44b2cb1e6f134167b1a56297edd7c1,34,5549.501269,4,2,0.666666667,1432.225781
0xb957dccaa1ccfb1eb78b495b499801d591d8a403,226,-26634.11499,39,36,0.52,-97562.67438
0x268cb4c8b97da9d146702d84501a64f597a3aa14,1,0,0,0,0,-2787.719393
0xff0c68cdc0dd46a6ed8ba68e887a2a673c46f4e6,0,0,0,0,0,0
0xf24ace492753975d5625c1ddd393c103e8c8ce55,0,0,0,0,0,0
0x4ea01def43c99f6c5b8080724f718a00021f7adb,0,0,0,0,0,0
0xf2df969f59b2c86e4b230da88918cdebcfc4ccbc,42,-320.2087179,4,5,0.444444444,-105725.0671
0x169efe5ffa1011fd90ee8438785e49066ed8ed31,17,-4400.844264,1,2,0.333333333,-403482.6362
0xd0f1954c23d28c253d429552becdf5df52e003bc,1,0,0,0,0,-1.761556096
0xecded8b1c603cf21299835f1dfbe37f10f2a29af,35,124.0965188,3,0,0,-56818.92566
0x7438319e0784612de7804e303baa52cb3c8db5f5,0,0,0,0,0,0
0x39fa769618d11e5e881aa080c9e7181ba2d2f15d,1,0,0,0,0,0.076265191
0xd4c80637f45a55b5e1afa9cd0c935395063d4523,0,0,0,0,0,0
0x744b3be67b43756feeffc24ccd9dd56987ea22ec,1,0,0,0,0,-2205.638361
0x381c57356b68fa4ccfb9804003034b0477cf56dc,6,0,0,0,0,-27.54510366
0xcd34e5cc0404b9fa69a8b72c4f14ffdc3872f51d,2,0,0,0,0,0.846640647
0xe31a9498a22493ab922bc0eb240313a46525ee0a,0,0,0,0,0,0
0xe8616eab82aa739e532ab72f75bebb8e3238c583,3,-1.047229878,0,1,0,-6.17E-12
0xeb42523a092ceafb6b5b52b0a88d3f88154a3494,2,0,0,0,0,11.96399
0xa0f75491720835b36edc92d06ddc468d201e9b73,25,5566.237335,2,1,0.666666667,-5421026.812
0xb0bcd27acb5e7eeadb701d4443cc7edc635e2994,3,0,0,0,0,-128.1672341
0x3772acce889c91bd5728908a5719d537df9b37da,0,0,0,0,0,0
0x6b886cf07f514add3ce3c17c2e36d004137511b8,0,0,0,0,0,0
0x7c00c9f0e7aed440c0c730a9bd9ee4f49de20d5c,17,0,0,0,0,-4038.624739
0x59e2337d163a7e7694f868b6e503400119e11e54,0,0,0,0,0,0
0xcff606f995f238a4dfcd47c8635694d2486038f2,0,0,0,0,0,0
0xebf02c6e12c3ee119abba161c40bfeead0a06b15,1,0,0,0,0,185.7120349
0x488ed54ca0ae6d64683286278be99e9c3a9c203e,5,66.78374162,4,0,0,0
0x24245e6c515187ab9b103bd278dad0d5a08edbaa,0,0,0,0,0,0
0xf396ac026cb6eb74f6bfc0382db31472dc76bbad,0,0,0,0,0,0
0x7822159ee394d14745cde63a706f965fb73c7ac8,8,0,0,0,0,-49067.19899
0x94a613591caf461ac62a4aef07811cd26328a435,2,0,0,0,0,-1.240449272
0x33569c101562e1faf5b24581057e5cee4c8288d7,8,0,0,0,0,4990.736457
0xb7d6ed1d7038bab3634ee005fa37b925b11e9b13,0,0,0,0,0,0
0x18fe1e86eba9ad69f7b3f21b224ed3f3cc07c0fc,0,0,0,0,0,0
0xbfc94a95d4448c802e848c68fdd2fc0fee4a876e,10,0,0,0,0,-1466.956703
0xba863df08b3f644c8064e295dfec1895edbd7e17,0,0,0,0,0,0
0xa8c42bbb0648511cc9004fbdcf0fa365088f862b,7,6676.351311,1,0,0,32445.92797
0x58d58008a506d6e29c9e57fc465dfd6c2342cf5f,4,-9.045370296,0,1,0,832.3298225
0x63f42bfc17b6ff3a7f487c406b8e006d0d4970c3,0,0,0,0,0,0
0xd6f7c94c8e82c7e2e1234c636d509d9065b1c36f,25,-50.3953117,6,3,0.666666667,-7116.010553
0xff16d64179a02d6a56a1183a28f1d6293646e2dd,2,0,0,0,0,-896.9538609
0x60b1659c8b848bdbcb85f4e4792f69c90aaa3648,0,0,0,0,0,0
0x757762e80ca5c47cb825a7871dfdc45ec51919e3,0,0,0,0,0,0
0x0b01f1310e7224dafed24c3b62d53cec37d9faf8,6,33.35747572,1,0,0,-2404.069439
0xf63f5fcc54f5fd11f3c098053f330e032e4d9259,0,0,0,0,0,0
0xd8cadfd2fbb21916be26bf24c05e41a826c53849,0,0,0,0,0,0
0x2a1049062c6cfd69bd38fbaf3b0559df1dbbc92c,4,-71.98795105,0,1,0,-4440.161016
0xc6a7463a7ee700d035aff7bfd1ee198d680a4164,0,0,0,0,0,0
0x036d78c5e87e0aa07bf61815d1effe10c9fd5275,16,-14848.01151,0,5,0,-1816.430252
0xc7e5d2f5ea09f11de8ac22fa1a7cf2b0f5722bcf,0,0,0,0,0,0
0xc02ad7b9a9121fc849196e844dc869d2250df3a6,5,0,0,0,0,-116037.1399
0x64631b5d259ead889e8b06d12c8b74742804e5f1,0,0,0,0,0,0
0xed5960a454782c4c9c62aae6e22a8a50c185e50f,6,-56520.65393,0,1,0,-455.1844585
0x98a0efc622cdc86b38484ce6a6729606d26e500e,3,0,0,0,0,3.797959436
0x1f427a6fcdb95a7393c58552093e10a932890fa8,6,80.50680052,1,0,0,-1843.485182
0x6a864208b31d24d1c34061a1083de6f5146d137e,7,0,0,0,0,-261.3943497
0x9bbc502058450392fb6a40f6a82bcfe450a389cf,10,0,0,0,0,-40617.44909
0x3c2b4bdcd2f742c55186fc599cb733a127e2b8ab,11,-666.9029725,1,3,0.25,0
0xeee5eb24e7a0ea53b75a1b9ad72e7d20562f4283,0,0,0,0,0,0
0x3b3bb85ad43ff155db8b1271db3f4f442bfebafb,5,0,0,0,0,-732.5713738
0xa61ccf8f01af0414fb5c0ced4060881e4916117c,0,0,0,0,0,0
0x4dbe965abcb9ebc4c6e9d95aeb631e5b58e70d5b,157,-275219.8256,30,23,0.566037736,-2978746.06
0x9a89aa7b67ebaba68141fb92ed5253cc3f197f1c,10,43.07043481,2,0,0,-1903.389986
0xa8e54b46ae93e14eedae486a9efcd4c7b5a5be20,1,0,0,0,0,-308.3889035
0x56e81ae9f718d09cdc1e7acc62a417acb6179f3a,0,0,0,0,0,0
0xfdde7ad56320b9cc691ad319a8fec2c8d6b993e6,27,527.5884762,4,0,0,-27501.49379
0x54be3a794282c030b15e43ae2bb182e14c409c5e,0,0,0,0,0,0
0x48b72465fed54964a9a0bb2fb95dbc89571604ec,24,2345.135002,3,1,0.75,-42759.34741
0x542a0eaf1358480ec0703f07bc3120a6503ebbc1,1,0,0,0,0,-82.63898105
0x5789c571552b4820bfa64efb6f0cad80fd2a9bca,0,0,0,0,0,0
0xedd88ca63d7c0b9cf182afdee3852258f31961f9,67,-10599.93239,3,10,0.230769231,-63806.07058
0x335c0552eb130f3dfbe6efcb4d2895aed1e9938b,8,-106.333352,0,1,0,-3228.972479
0x4f0500e3bcf3a09a325d41cb932b774d149c65a1,7,-7.497647447,0,1,0,27.52095766
0x2a21b5533856622ed5ee89c64e5570c90a66e895,8,-63.21923758,0,2,0,-26.87389708
0xa2bf60058c0657c45fdd1741220b4a7f0da91ca3,1,0,0,0,0,0.364960926
0x46ef61508e91bcd91c3837c08910dfd27d92f607,2,0,0,0,0,0.232391116
0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,2,-11068.52205,0,1,0,0
0x80e108cffa85f7f4c76bbf0a7c2adcbe53e38f0a,0,0,0,0,0,0
0xb7d9945166e3da89ee4c0947230753d656d116a5,8,6537.052721,2,0,0,-16432.84836
0x84f6f9867ac2c4e8d990825d440cd6da1de3309f,3,59.59255049,1,0,0,-108.1302296
0xf51dd21fc5ead51c10cb6266628a39027492a65e,0,0,0,0,0,0
0x6977e753e022f65ebeb170d8267b2ea54a431523,17,0,0,0,0,-6806.778316
0xcef1b4bf8f05f623a2a688b56d9da679d302eba7,2,0,0,0,0,195.9931047
0x9d4b3553f7f615ff0315711e31a41500ebdffa13,0,0,0,0,0,0
0x1c51f9e0db121eeb5b5a8c1731182d4bc2c19f7f,0,0,0,0,0,0
0xf2fb34c4323f9bf4a5c04fe277f96588dde5316f,21,109.5070995,3,6,0.333333333,20.91061071
0x721931508df2764fd4f70c53da646cb8aed16ace,2,0,0,0,0,31.73194228
0x0526eca4fc2f1d3884bf4f053623d75bf9a4e6a0,1,0,0,0,0,-96.8691935
0x9b3f49a186670194f625199b822fcbdfd3feacf7,23,93.74709112,2,0,0,-38176.21045
0xe5193d2be4d4819f717092afc95e806f09a79964,7,-37.99419629,0,1,0,3825.248082
0x6ec30fd91a504aad948839b985c7263888b2ad68,0,0,0,0,0,0
0x1fbe7279da134c53fa521f5ee65891948e775e17,2,0,0,0,0,3.015650385
0xe9320314d109d41380cbc06bafddd834db9ae71d,21,418.3798786,7,2,0.777777778,28.75613508
0x5fc2ac23d28c94d570cfb00813d2ab8882b4fb54,17,-1653.333917,0,3,0,-539150.2403
0xe9664c0e49aa9f8bb74024664c4d20cd62be9187,4,-0.049763822,0,1,0,-1.091666413
0x270e188754ca5eda56b9cf1566d891b2e1fea89f,6,-2.370949292,0,3,0,-923.4799351
0x80ff71445260219fc65707d32a20fba485cac0a3,0,0,0,0,0,0
0xeca588e75c8eb0d2322f52c2c90bd525c5a5d93d,6,0.72164905,1,0,0,1932.64636
0x26011ce69166a517cfff51c4bba260b4fb4a014f,6,0,0,0,0,-108561.2478
0xdd11d5db35f52110d6c6a03778e2f822b1f79a0e,1,0,0,0,0,82.54946318
0x0b54b916e90b8f28ad21da40638e0724132c9c93,825,140084.9782,161,204,0.44109589,-68911.05994
0x6fdc859bfad3bc680647c8c58530faa039e1fc03,0,0,0,0,0,0
0x58dc922892db192612bd8eebe8f7f43e9cff269a,0,0,0,0,0,0
0x043983e78699ac4084d8c8a1eb4ed93e8719bc48,10,34.48323569,3,1,0.75,6.046754955
0x0c1e99991dd2f7d374bff13f9f52284ce6cfdae5,9,0,0,0,0,-17059.58237
0xc72aed14386158960d0e93fecb83642e68482e4b,125,54018.2486,17,7,0.708333333,-328257.7109
0x2269522ad48aeb971b25042471a44acc8c1b5eca,1,0,0,0,0,-87.27459352
0x7f931ec7fab3abf3a17a669f55d85bb6516c7e08,1,0,0,0,0,-4275.442458
0x7b4ad1fdcee59495c429c77f5ae42230520b8465,0,0,0,0,0,0
0xd24e0a25b7a581d1adadd30c14b009047890e6f2,0,0,0,0,0,0
0xaa621b960f22911462550c078df678493c22b2ae,0,0,0,0,0,0
0xd6d7ea4833f22edbed3dbd3d71adf3cdd8e36a01,20,-2396.892699,2,1,0.666666667,-150.2506096
0xf1d46b053c5e288c1e83dbde0598a3984f4cb04e,0,0,0,0,0,0
0x0aeabecc5383d9a690188571b1515555140c899e,0,0,0,0,0,0
0x2ea32f87107e50a168ea0834bc92501226e1279f,65,7.256748878,14,19,0.424242424,35.44871948
0xf916719c7251e109cf3d1a977b6cad198b630c32,0,0,0,0,0,0
0xfba68b7d4f94df4870b1e66dfc1299061eedd98b,9,0,0,0,0,-675.3686389
0xecbdf266af407c2456a054ab0e086459374e1d6a,0,0,0,0,0,0
0x39978cc40e2d1d7e127050bdfffbb0dfcfaebad0,20,-35.77626403,0,1,0,-16629.78027
0x26d78d0db14d2c8fa9611d826b4f72ba4ce9eeaa,0,0,0,0,0,0
0x58ff6950ecf6521729addc597f50d0405fdb2652,0,0,0,0,0,0
0xa99c5a5b570e3d062911103962152eb5c12381eb,0,0,0,0,0,0
0x5e19abde092fa437ca9206ab7748d166402766c5,0,0,0,0,0,0
0xb59825afbba29d5257f877a8a64265c3a10fc2ab,9,0,0,0,0,-30880.92149
0x293e93abc12bd925b31fb33c2e84bd7127c3d513,0,0,0,0,0,0
0xceb8f419afeeda4d18c0a22f6524affb4ca5ca9b,0,0,0,0,0,0
0xe1f11ab5da62d7c38bf07afe836c137465e5be66,2,0,0,0,0,22.4791961
0x35f0686c63f50707ea3b5bace186938e4e19f03a,0,0,0,0,0,0
0x7a86176936d27b3fc12383fa19994c60ee213e9b,0,0,0,0,0,0
0x12d9c0c81ee237c5abd5a778d36da20873cdf7d7,5,0,0,0,0,-6886.445835
0x2c591c3348f5713e05ea30e7b70c7cff6407e52a,0,0,0,0,0,0
0xcf9452950912fd96385846ca978cc2f98e8feb77,0,0,0,0,0,0
0x94712699c06ec46b09f31b1aecd078049dad3fe3,14,0,0,0,0,-3152258.92
0xaf081fb7562a138afb14e5813e832a72ac2465e7,1,0,0,0,0,1.156808123
0x9ce3aebe5e73cdd5357aa4561fe1b01d78f89fbc,3,0,0,0,0,-2616.82691
0x383f42b5de515c564641f65f5da3bd8b4a35b4b4,12,0,0,0,0,-161920.436
0x3bd3ce01c82a12d7cff7c85a9e8bb27ae42fb548,96,-14049.80963,34,13,0.723404255,-49422.79149
0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,0,0,0,0,0,0
0x87bb1f1723ac6c6b341a5df432f5a852d49ad12d,17,4.107701352,1,0,0,261.1755538
0xbbbbed03131f83d2aba099cdd3631280e51f6978,3,0,0,0,0,-9.694360693
0x4ed0864be1c171d95c7b66b3d507359f86122f35,18,-6296.530354,0,7,0,-7045.874866
0xc025c03e10f656d3ee76685d53d236824d8ef3da,165,39892.38647,10,11,0.476190476,-55351.49607
0xaae6b492d1e1bc0e8263d9965a2e8e565d6d176b,0,0,0,0,0,0
0x9788e8a2de43664da334c3cf8f69041fe5858470,2,0,0,0,0,0
0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113,581,-1883653.461,33,94,0.25984252,-37472.70122
0xc8a40bdc1c4c331abc4515a4c621f5744518c8b3,0,0,0,0,0,0
0xfded90a3b1348425577688866f798f94d77a0d02,2,0,0,0,0,-13269.02727
0x99f229481bbb6245ba2763f224f733a7cd784f0c,1,0,0,0,0,-1684.042156
0x6957d2139d29e7db7913ac21e813f2a561e47ac8,6,0,0,0,0,-2060.721506
0x80ac8b6f4cacea6129f5cf1365904f056b4e29ea,6,0,0,0,0,-1440.649935
0xb7280520733f564d5b48f07105e7bc6d85cdec26,2,0,0,0,0,-97850.31154
0x8d6539916c1e3de53d28449f6e059fd4215d23d7,0,0,0,0,0,0
0x971ac48e6f904406edbc22687ed92bc8966fe551,0,0,0,0,0,0
0xd442c95269b5a981d79ba4955133ab011dc2727d,0,0,0,0,0,0
0xd962a9cf49710197ff8b02cec45ad80ba80c05c4,0,0,0,0,0,0
0xe46bfc3ac7743e2d693d60ebad719525634e23e4,4,0,0,0,0,-485.6100382
0xf96d09c553db50ef8198eed965df9e660133c23a,34,-762.9372867,1,9,0.1,-828.2414275
0x4df9db2ffacbd96121647e3b69a0119b98ea2acc,0,0,0,0,0,0
0xb1db3e730df1833983222130cf95139f6b563578,2,0,0,0,0,21.42823376
0xff21d5c231fc37066dbf181c69abbd0c3a564965,0,0,0,0,0,0
0xa01c0735c7ca5f8efc1e63efa5f2d1c4fc1a4714,5,283.816987,1,0,0,1.027799164
0xe1997c479a35ca8f6e3a5343ff866490b63debcf,0,0,0,0,0,0
